index,A daily pct change,AAL daily pct change,AAPL daily pct change,ABBV daily pct change,ABNB daily pct change,ABT daily pct change,ACGL daily pct change,ACN daily pct change,ADBE daily pct change,ADI daily pct change,ADM daily pct change,ADP daily pct change,ADSK daily pct change,AEE daily pct change,AEP daily pct change,AES daily pct change,AFL daily pct change,AIG daily pct change,AIZ daily pct change,AJG daily pct change,AKAM daily pct change,ALB daily pct change,ALGN daily pct change,ALK daily pct change,ALL daily pct change,ALLE daily pct change,AMAT daily pct change,AMCR daily pct change,AMD daily pct change,AME daily pct change,AMGN daily pct change,AMP daily pct change,AMT daily pct change,AMZN daily pct change,ANET daily pct change,ANSS daily pct change,AON daily pct change,AOS daily pct change,APA daily pct change,APD daily pct change,APH daily pct change,APTV daily pct change,ARE daily pct change,ATO daily pct change,AVB daily pct change,AVGO daily pct change,AVY daily pct change,AWK daily pct change,AXON daily pct change,AXP daily pct change,AZO daily pct change,BA daily pct change,BAC daily pct change,BALL daily pct change,BAX daily pct change,BBWI daily pct change,BBY daily pct change,BDX daily pct change,BEN daily pct change,BF.B daily pct change,BG daily pct change,BIIB daily pct change,BIO daily pct change,BK daily pct change,BKNG daily pct change,BKR daily pct change,BLK daily pct change,BMY daily pct change,BR daily pct change,BRK.B daily pct change,BRO daily pct change,BSX daily pct change,BWA daily pct change,BX daily pct change,BXP daily pct change,C daily pct change,CAG daily pct change,CAH daily pct change,CARR daily pct change,CAT daily pct change,CB daily pct change,CBOE daily pct change,CBRE daily pct change,CCI daily pct change,CCL daily pct change,CDAY daily pct change,CDNS daily pct change,CDW daily pct change,CE daily pct change,CEG daily pct change,CF daily pct change,CFG daily pct change,CHD daily pct change,CHRW daily pct change,CHTR daily pct change,CI daily pct change,CINF daily pct change,CL daily pct change,CLX daily pct change,CMA daily pct change,CMCSA daily pct change,CME daily pct change,CMG daily pct change,CMI daily pct change,CMS daily pct change,CNC daily pct change,CNP daily pct change,COF daily pct change,COO daily pct change,COP daily pct change,COR daily pct change,COST daily pct change,CPB daily pct change,CPRT daily pct change,CPT daily pct change,CRL daily pct change,CRM daily pct change,CSCO daily pct change,CSGP daily pct change,CSX daily pct change,CTAS daily pct change,CTLT daily pct change,CTRA daily pct change,CTSH daily pct change,CTVA daily pct change,CVS daily pct change,CVX daily pct change,CZR daily pct change,D daily pct change,DAL daily pct change,DD daily pct change,DE daily pct change,DFS daily pct change,DG daily pct change,DGX daily pct change,DHI daily pct change,DHR daily pct change,DIS daily pct change,DLR daily pct change,DLTR daily pct change,DOV daily pct change,DOW daily pct change,DPZ daily pct change,DRI daily pct change,DTE daily pct change,DUK daily pct change,DVA daily pct change,DVN daily pct change,DXCM daily pct change,EA daily pct change,EBAY daily pct change,ECL daily pct change,ED daily pct change,EFX daily pct change,EG daily pct change,EIX daily pct change,EL daily pct change,ELV daily pct change,EMN daily pct change,EMR daily pct change,ENPH daily pct change,EOG daily pct change,EPAM daily pct change,EQIX daily pct change,EQR daily pct change,EQT daily pct change,ES daily pct change,ESS daily pct change,ETN daily pct change,ETR daily pct change,ETSY daily pct change,EVRG daily pct change,EW daily pct change,EXC daily pct change,EXPD daily pct change,EXPE daily pct change,EXR daily pct change,F daily pct change,FANG daily pct change,FAST daily pct change,FCX daily pct change,FDS daily pct change,FDX daily pct change,FE daily pct change,FFIV daily pct change,FI daily pct change,FICO daily pct change,FIS daily pct change,FITB daily pct change,FLT daily pct change,FMC daily pct change,FOX daily pct change,FOXA daily pct change,FRT daily pct change,FSLR daily pct change,FTNT daily pct change,FTV daily pct change,GD daily pct change,GE daily pct change,GEHC daily pct change,GEN daily pct change,GILD daily pct change,GIS daily pct change,GL daily pct change,GLW daily pct change,GM daily pct change,GNRC daily pct change,GOOG daily pct change,GOOGL daily pct change,GPC daily pct change,GPN daily pct change,GRMN daily pct change,GS daily pct change,GWW daily pct change,HAL daily pct change,HAS daily pct change,HBAN daily pct change,HCA daily pct change,HD daily pct change,HES daily pct change,HIG daily pct change,HII daily pct change,HLT daily pct change,HOLX daily pct change,HON daily pct change,HPE daily pct change,HPQ daily pct change,HRL daily pct change,HSIC daily pct change,HST daily pct change,HSY daily pct change,HUBB daily pct change,HUM daily pct change,HWM daily pct change,IBM daily pct change,ICE daily pct change,IDXX daily pct change,IEX daily pct change,IFF daily pct change,ILMN daily pct change,INCY daily pct change,INTC daily pct change,INTU daily pct change,INVH daily pct change,IP daily pct change,IPG daily pct change,IQV daily pct change,IR daily pct change,IRM daily pct change,ISRG daily pct change,IT daily pct change,ITW daily pct change,IVZ daily pct change,J daily pct change,JBHT daily pct change,JCI daily pct change,JKHY daily pct change,JNJ daily pct change,JNPR daily pct change,JPM daily pct change,K daily pct change,KDP daily pct change,KEY daily pct change,KEYS daily pct change,KHC daily pct change,KIM daily pct change,KLAC daily pct change,KMB daily pct change,KMI daily pct change,KMX daily pct change,KO daily pct change,KR daily pct change,KVUE daily pct change,L daily pct change,LDOS daily pct change,LEN daily pct change,LH daily pct change,LHX daily pct change,LIN daily pct change,LKQ daily pct change,LLY daily pct change,LMT daily pct change,LNT daily pct change,LOW daily pct change,LRCX daily pct change,LULU daily pct change,LUV daily pct change,LVS daily pct change,LW daily pct change,LYB daily pct change,LYV daily pct change,MA daily pct change,MAA daily pct change,MAR daily pct change,MAS daily pct change,MCD daily pct change,MCHP daily pct change,MCK daily pct change,MCO daily pct change,MDLZ daily pct change,MDT daily pct change,MET daily pct change,META daily pct change,MGM daily pct change,MHK daily pct change,MKC daily pct change,MKTX daily pct change,MLM daily pct change,MMC daily pct change,MMM daily pct change,MNST daily pct change,MO daily pct change,MOH daily pct change,MOS daily pct change,MPC daily pct change,MPWR daily pct change,MRK daily pct change,MRNA daily pct change,MRO daily pct change,MS daily pct change,MSCI daily pct change,MSFT daily pct change,MSI daily pct change,MTB daily pct change,MTCH daily pct change,MTD daily pct change,MU daily pct change,NCLH daily pct change,NDAQ daily pct change,NDSN daily pct change,NEE daily pct change,NEM daily pct change,NFLX daily pct change,NI daily pct change,NKE daily pct change,NOC daily pct change,NOW daily pct change,NRG daily pct change,NSC daily pct change,NTAP daily pct change,NTRS daily pct change,NUE daily pct change,NVDA daily pct change,NVR daily pct change,NWS daily pct change,NWSA daily pct change,NXPI daily pct change,O daily pct change,ODFL daily pct change,OKE daily pct change,OMC daily pct change,ON daily pct change,ORCL daily pct change,ORLY daily pct change,OTIS daily pct change,OXY daily pct change,PANW daily pct change,PARA daily pct change,PAYC daily pct change,PAYX daily pct change,PCAR daily pct change,PCG daily pct change,PEAK daily pct change,PEG daily pct change,PEP daily pct change,PFE daily pct change,PFG daily pct change,PG daily pct change,PGR daily pct change,PH daily pct change,PHM daily pct change,PKG daily pct change,PLD daily pct change,PM daily pct change,PNC daily pct change,PNR daily pct change,PNW daily pct change,PODD daily pct change,POOL daily pct change,PPG daily pct change,PPL daily pct change,PRU daily pct change,PSA daily pct change,PSX daily pct change,PTC daily pct change,PWR daily pct change,PXD daily pct change,PYPL daily pct change,QCOM daily pct change,QRVO daily pct change,RCL daily pct change,REG daily pct change,REGN daily pct change,RF daily pct change,RHI daily pct change,RJF daily pct change,RL daily pct change,RMD daily pct change,ROK daily pct change,ROL daily pct change,ROP daily pct change,ROST daily pct change,RSG daily pct change,RTX daily pct change,RVTY daily pct change,SBAC daily pct change,SBUX daily pct change,SCHW daily pct change,SEDG daily pct change,SEE daily pct change,SHW daily pct change,SJM daily pct change,SLB daily pct change,SNA daily pct change,SNPS daily pct change,SO daily pct change,SPG daily pct change,SPGI daily pct change,SRE daily pct change,STE daily pct change,STLD daily pct change,STT daily pct change,STX daily pct change,STZ daily pct change,SWK daily pct change,SWKS daily pct change,SYF daily pct change,SYK daily pct change,SYY daily pct change,T daily pct change,TAP daily pct change,TDG daily pct change,TDY daily pct change,TECH daily pct change,TEL daily pct change,TER daily pct change,TFC daily pct change,TFX daily pct change,TGT daily pct change,TJX daily pct change,TMO daily pct change,TMUS daily pct change,TPR daily pct change,TRGP daily pct change,TRMB daily pct change,TROW daily pct change,TRV daily pct change,TSCO daily pct change,TSLA daily pct change,TSN daily pct change,TT daily pct change,TTWO daily pct change,TXN daily pct change,TXT daily pct change,TYL daily pct change,UAL daily pct change,UDR daily pct change,UHS daily pct change,ULTA daily pct change,UNH daily pct change,UNP daily pct change,UPS daily pct change,URI daily pct change,USB daily pct change,V daily pct change,VFC daily pct change,VICI daily pct change,VLO daily pct change,VLTO daily pct change,VMC daily pct change,VRSK daily pct change,VRSN daily pct change,VRTX daily pct change,VTR daily pct change,VTRS daily pct change,VZ daily pct change,WAB daily pct change,WAT daily pct change,WBA daily pct change,WBD daily pct change,WDC daily pct change,WEC daily pct change,WELL daily pct change,WFC daily pct change,WHR daily pct change,WM daily pct change,WMB daily pct change,WMT daily pct change,WRB daily pct change,WRK daily pct change,WST daily pct change,WTW daily pct change,WY daily pct change,WYNN daily pct change,XEL daily pct change,XOM daily pct change,XRAY daily pct change,XYL daily pct change,YUM daily pct change,ZBH daily pct change,ZBRA daily pct change,ZION daily pct change,ZTS daily pct change,503 Stock AVG
2022-01-04,-0.03376236983377545,0.014399999999999968,-0.012687107005731502,-0.0019163206643244557,-0.010887190178364592,-0.023495189080331214,0.01301907968574656,-0.0071597841980538535,-0.018374470648687913,-0.009041591320072428,0.01858393487943477,0.0046701197248875115,-0.019491047511631332,-0.005336179295624355,0.0004859086491739717,0.0030474531998259113,0.032786885245901676,0.02814088598402331,0.009462678665960844,0.0042823932460540615,-0.004765551867926154,0.024983957219251396,-0.03788287940745305,0.02552247087109305,0.024184226904952366,0.02348833518489113,-0.009851277488242105,0.015426497277676976,-0.038738019169329174,0.016835728374189785,0.00508522459741978,0.04541594483508282,-0.01261632397837209,-0.016901408450704203,-0.02516872890888644,-0.011100154239045201,0.0035267270589862676,0.016631500558520695,0.050148588410103834,0.012215788730405297,0.0031813361611876534,0.03722218876106731,0.004459741141112028,0.011934361014420691,0.00993224190901043,0.011456732216711174,0.024237685691946842,-0.02564102564102555,-0.00889644796232103,0.03214569455478822,0.017182449843773817,0.02775906860386801,0.0389934255270914,-0.0347931072330151,0.013047641848216385,0.011976047904191489,0.029627269831156378,-0.005666869054847257,0.024350649350649345,-0.0022808267997150855,0.008730691739422536,-0.009871385270746269,-0.045321041037774235,0.03581216882879601,0.0014260061265447543,0.021821233738984702,0.006020136318029223,0.0039689387402932486,-0.0021129575695277847,0.0257322384387777,0.0048651039363112325,0.012059369202226389,0.06092293703114349,-0.013353877760657329,0.03326900101093644,0.007755946225439514,0.004124365482233383,0.011313131313131386,0.024691358024691246,0.05353448710833053,0.021782391222503028,-0.021291981359472856,0.014999539891414226,-0.026882000520969007,0.014946286781877705,-0.04164284352963599,-0.026534177768071543,0.01519605400827051,0.02803328953131845,,0.007639194946378769,0.04544436982314748,0.0011075312122434955,0.022968538892105705,-0.010516075233948041,-0.0038275406951165936,0.023234286772192858,0.003352787780951161,0.0037772633118069443,0.04274134119381001,-0.005829689777222646,0.00803744503805981,-0.025640722317187947,0.038174868609651025,-0.0016439256945586234,-0.018995765275257148,-0.006092916984006047,0.018996693168226386,-0.010914440279029991,0.043324491600353676,-0.009495869682698888,-0.004384787472035856,0.008761255779995203,-0.005715841045182413,-0.0007206341580591191,-0.0396012261467511,-0.028301886792452935,-0.02440666554452109,-0.0185185185185186,0.01490066225165565,0.002406912653139859,-0.03895895252630732,0.069672131147541,0.020677771395749556,0.018458197611292082,0.0012161751292185663,0.018150623081090833,-0.03765914197068576,-0.003162816281628178,0.007483162883511918,0.02334530528476142,0.06050341645739654,0.03091515896715258,-0.007589227633462037,-0.03741927314169935,0.004355400696864242,-0.026922708858336808,-0.0065705537126817815,-0.03423478795328827,-0.004675214280654538,0.017595477097034573,0.027073732718894128,-0.03242093582393213,0.018948126801152654,0.001685443094118666,-0.0007339064793456807,-0.00034653036472320764,0.045803416687298926,-0.01635944700460823,0.0059907143926913875,-0.02482159478746504,0.016024214368378864,-0.001889406726288012,0.005676138797658048,0.0003042287800427701,-0.012480000000000047,0.004242774884976708,-0.014376330633655954,0.02108353349346137,0.04443175328383786,-0.03345079967470854,0.045882784779150754,-0.03657739022111495,-0.02568625015526027,0.013057287377955529,0.026988636363636465,-0.008329366968110485,0.007819812203737841,0.01655486491476399,-0.0010689990281826933,-0.04258562377935504,-0.002511379689216775,-0.003506311360448877,-0.0011240164855751411,-0.005605730302086553,0.0021625128399200833,0.010734849224163012,0.11635220125786172,0.06581334408385398,0.005764665988470696,0.016157096694009665,-0.007465233341864996,0.02459180807959238,-0.003942181340341633,-0.011740473738414026,0.01282289537260728,0.006093020106966218,0.005537609598523341,0.04245055475156767,0.02656743542036244,0.009614478273164195,0.004124926340601132,0.008743169398907069,0.019349233928289244,-0.01467599909686157,-0.03287301110777541,0.003970970833903742,0.022094430992736003,0.03242677824267792,,0.008300395256916948,-0.005039276715577357,0.009460737937559083,0.025791952054794454,0.021814006888633664,0.07463180539467151,-0.04550027305912463,-0.004480595574550272,-0.0040692461549072245,0.017473524962178466,0.026376146788990695,7.878978884345855e-05,0.03074674461865534,0.020121975685110094,0.05998286203941716,0.017039403620873195,0.03806228373702436,0.02433654885322012,0.010296076221698591,0.056998268744173686,0.019014822578230284,0.018510233754613692,0.009585914574502752,-0.03652530779753749,0.010591617491299665,0.043193717277487,0.03095370886781934,-0.002566844919786093,0.02389254810796837,0.013830426939266394,0.008546089760816944,0.020531400966183666,-0.013875296318044406,0.03704856787048594,0.014508023990922325,0.0009194697724312917,-0.04055403242420885,0.02094891482845851,0.0037055512007408975,-0.022343581799564083,-0.029201027443558125,-0.0013999999999999568,-0.020831661557720427,0.0035260930888574293,0.03600847258178397,0.019785189372526713,-0.019774837341910878,0.018664873045232788,-0.010989010989011061,-0.01491666666666669,0.004503665051559302,0.016835161069225446,0.04366197183098586,0.021254913378949025,0.0288539144471347,0.012468827930174564,0.018389573290483963,-0.0026899798251512896,-0.0106888361045131,0.037920609884332324,0.009694380545514303,0.015108323831242831,0.05290023201856142,-0.026152176058422905,0.021473307485833537,0.026258205689277725,-0.008834754747208184,0.005459576695834301,0.013879250520471897,-0.024801196756160993,0.016699236098774106,0.02171903881700543,,0.02219140083217752,0.017972926857012794,0.006556468741342636,-0.026702773112124323,0.011502196771486561,0.018222195181309075,0.014941302027748238,-0.018117443218200302,0.0215253786872176,-0.0021015761821366885,0.016806380727598214,-0.018556148223407565,-0.01739085560945408,0.014859530996052861,-0.004927385892116276,-0.009621552277100709,0.04069838927824909,-0.0034670629024269317,0.011975884551381766,0.005562626691179906,0.024993813412521826,0.011419984973704,-0.0002708663854815718,-0.006092560046865758,-0.00040729879439571626,0.006997640946802219,0.007262393432270198,0.0027786047434752437,0.026940562384239808,-0.005937259998818556,-0.001979327028810096,0.02326466271674721,0.007118205349439188,-0.0061990379916144756,0.005695443645083786,-0.0004921562596125195,0.013998631244944937,0.0124300807955251,0.0221366698748795,-0.03989638942413998,0.007698229407236523,0.032794752839545804,-0.007272801770056514,0.0019178082191781964,-0.008466283769410832,0.043929225137278705,0.04053184645078267,-0.007472022758821639,-0.01715902522133317,-0.009839203675344521,0.03637336186146034,-0.009386873277210661,-0.02037782262398047,0.006138215684199366,0.013074842200180292,-0.024931590148981497,-0.0035721534402273214,-0.010678177893899798,-0.008964668658815178,-0.010412307280245114,0.0038955979742889557,0.010408277058422621,0.029727497935590375,-0.0415780620179641,-0.008038181361466945,0.008117870042556152,0.019574175824175644,0.038009129213483206,0.03560076287349023,-0.02759033341089656,0.01088585915258089,-0.004464285714285587,-0.008078994614003632,0.007123017650748187,0.014723926380368013,0.02487562189054726,0.023648648648648685,0.022058823529411686,0.011115861479264577,0.01069204558806236,0.004195764002643765,0.007586705202312194,0.07500818866688497,-0.03710033076074981,0.025312294543063718,-0.03226285685988073,-0.0019635563933396716,0.048054509592971195,0.018837018837018826,0.01467441149495552,-0.002571520411443262,0.001454016721192275,-0.03736179946626006,0.03281068524970965,0.0035486160397444344,0.0015786877158363577,0.02545061990905828,0.014569295210344224,0.025395569620253244,-0.023702103323378187,0.006427915518824712,0.03682321735060068,0.01222351571594893,-0.0018870891649631627,-0.0077983315197678316,-0.0006504367217989859,0.003774503835382914,-0.004927842309046082,0.03441094803649336,-0.0006932931424266098,0.03735508802060972,-0.0030899333224915226,0.03459372485921142,0.02352501867064971,-0.01949317738791434,0.005483437779767231,0.006397792134478886,0.019176048496845288,0.022894290559638097,-0.016392919789507188,0.04438149197356012,0.024705435195743197,0.045045944866160426,0.026841556636552966,-0.02337621587700034,0.01012781794332085,0.008552229688454593,-0.010139740967961774,0.0,0.008632439800090763,0.03501569669162041,-0.045506792058516266,-0.027415354755229604,-0.020872525306817158,0.04904076738609109,-0.03310320410692147,0.005567584287039962,-0.010011123470522798,0.012951760508763899,0.04836092177864315,0.03550760176557133,-0.022459152589310527,0.0,0.016759388038942946,-0.0027775328454280324,0.017911402526787024,0.010669902506381002,0.030222073801970284,0.04097253489419184,0.025287574864530926,0.007032520325203295,0.03358613217768136,0.009250211712592105,0.024713547517411838,0.03482757309608009,0.024399999999999977,0.008060904612628983,0.03261593077435099,0.003798198660213581,0.013365899993215136,-0.04049921481114138,0.01941997299209053,0.0016380513256080143,0.0321454812637767,-0.0005135175955294224,0.009585245082451399,0.015462506841817047,-0.0417451691761519,-0.003233417810014849,0.020455722423614597,0.02120974076983506,-0.018112598061836738,0.0027676298018377565,0.020881980118753862,0.002454202822333329,-0.04183232065611486,0.019873099485214762,0.0007910975159537426,0.01842002127540443,0.001056494661921592,0.01758760992256203,-0.006433139257421061,0.016706968564519586,0.014898581942200728,0.013632534272803865,0.013333978655954315,-0.022663756349319608,0.01720005046469586,0.017752074427960673,0.04974849711691798,0.026195899772209597,0.004678899082568799,0.027852249031873777,0.006562158220925873,0.017765440666204002,,0.012630960540487735,0.0003195325694982376,-0.006663757883463628,-0.003010830000449327,0.02595797280593315,0.011389521640091216,0.019658673579606933,0.05860403863037744,-0.022436161167338486,0.008040626322471489,,0.02563324738358852,-0.0024436299011439955,0.030190085724934868,0.03996669442131551,0.029115659119913095,0.0095539386270167,0.009121061359867344,-0.0183251651395695,0.0148769788289147,0.03573998560805958,-0.03794587530138138,0.013177923715913531,0.012827510917030605,-0.0032058621479276184,0.006361520558572531,0.03773265651438229,0.005228993869455412,0.0105889559814476,0.005374716124148415,0.010130359667033018,0.006336701489981333,0.02851392150285137,-0.03809234244016846,0.007563955843730138
